"","a","b"
"6525",97.3978585099726,41.9809143116204
"6526",97.6533605087324,42.4200316284961
"6527",98.5323162462946,42.509841909965
"6528",99.1776517932983,42.9257086426885
"6529",99.8926482010921,41.7053070062173
"6530",100.599411983488,41.474462045724
"6531",100.404438568217,40.4194641629908
"6532",101.031661671832,40.6574409863237
"6533",100.251483083424,41.3643893164983
"6534",100.719130154428,41.7022690298351
"6535",101.32326689445,40.5026314101568
"6536",101.023507852976,40.6273911330233
"6537",99.7445213942624,40.3701689229433
"6538",99.5786986196851,39.653500574099
"6539",99.3012955229837,40.495772355875
"6540",99.9005208191742,40.2407492042567
"6541",99.4937335261199,39.7609556951297
"6542",98.6512036287966,40.241936005615
"6543",99.5398744960475,40.3989007620626
"6544",97.9186721470237,41.3760971195921
"6545",98.8592900727722,41.1567462955895
"6546",98.8540693652929,41.3374938070666
"6547",99.3048117307202,40.9369720809313
"6548",100.615837767124,41.06313194376
"6549",100.910543475289,41.2326743123637
"6550",101.977193298099,41.4199495904513
"6551",101.955174959849,42.4413579396868
"6552",102.793333210003,41.0539610945212
"6553",103.57882640756,40.7432680026415
"6554",103.71179371131,41.0651726837611
"6555",104.007985670976,40.0190766920684
"6556",104.803237285373,39.4964220873359
"6557",106.014985859617,39.0553975460809
"6558",105.977788544157,38.542788476683
"6559",106.032892744296,36.7683085887135
"6560",106.869168021833,35.5453977705928
"6561",106.216373971686,36.3597334434631
"6562",107.649321391505,36.7982361718855
"6563",104.501554810616,37.7046049516158
"6564",104.211916938625,38.9956463537668
"6565",104.670307094975,39.0138146809794
"6566",104.264132573933,37.8644919745066
"6567",104.914423431538,37.9172184999707
"6568",106.251830792938,39.5617378996277
"6569",106.994902761064,40.9133214935612
"6570",108.954586647214,40.150232366916
"6571",110.177801213146,40.8617475979107
"6572",110.744097647918,41.9048722145735
"6573",110.54620258881,41.973267388896
"6574",110.491694047583,42.3732251843296
"6575",112.401334450681,41.6903917526333
"6576",110.285346916793,41.241901895274
"6577",108.874971282482,41.0501653762683
"6578",108.689331591515,40.4665708970045
"6579",108.888125811229,41.2262987051202
"6580",109.066525365445,42.3275994565048
"6581",108.858742745712,42.926828847011
"6582",108.629841497413,43.0027533256703
"6583",109.557137840607,41.9546760298729
"6584",109.295929751477,41.793851961882
"6585",109.703008565216,40.334280853623
"6586",108.649233633761,41.3173730884426
"6587",109.019156578559,41.6187082373191
"6588",109.363235603288,41.3754401768841
"6589",107.781167399208,40.8680314369786
"6590",106.724460986629,41.172222964167
"6591",106.145043975234,41.3904427037351
"6592",106.282235976595,41.7954554437988
"6593",106.281767726622,42.8448231897427
"6594",104.981097898106,42.7879264866975
"6595",106.474435583106,41.0239795139037
"6596",105.339673383615,41.6031545767338
"6597",105.623469967392,40.1008432483118
"6598",105.110714277749,40.1126062087423
"6599",106.828729053217,40.7713725590511
"6600",108.422752200806,41.3135805069802
"6601",108.387539140127,40.6714219956828
"6602",107.831285878238,40.0999741659923
"6603",107.04256614243,40.757251271562
"6604",108.190988414198,39.6747056862835
"6605",106.733988493598,40.5602681759516
"6606",107.526072664331,40.4659200285502
"6607",107.605197007599,39.7696061887516
"6608",108.366766271629,39.0152555152861
"6609",109.179593639137,40.0190719478649
"6610",108.464656500319,39.467921264266
"6611",106.376494100045,39.7184141753542
"6612",107.267712664041,38.8149140866373
"6613",108.460704773262,39.5121494038643
"6614",108.497467997823,39.1715041409676
"6615",105.985423083448,38.4015726014666
"6616",107.76528212994,38.1901139672877
"6617",107.00724839035,39.5662743654994
"6618",107.671859191062,40.7929648524137
"6619",107.7650002066,42.3320499667546
"6620",108.132074783011,41.6959890563818
"6621",106.888238133242,41.8413727934969
"6622",104.907771865741,43.0381416447925
"6623",105.427556755992,44.82454318604
"6624",105.34759668492,43.4326998981966
"6625",104.467279673023,42.5271419722938
"6626",104.005040140824,41.0256592569644
"6627",104.897597599783,40.3261250594678
"6628",106.073674847314,41.3326841445679
"6629",106.93188795341,39.8782606261685
"6630",107.393150227612,40.7586286636387
"6631",107.044067048607,40.3257772210131
"6632",107.065990361148,40.4857007187757
"6633",106.684388733616,40.2956811672705
"6634",107.540228049338,39.9138676156296
"6635",107.330493228455,39.4235791131215
"6636",108.082474647564,40.9732476965229
"6637",108.483861491982,41.1692130357145
"6638",108.4683013474,42.2171643253247
"6639",108.966332937833,43.1254506941399
"6640",110.250841929224,44.3492127715099
"6641",109.147105337445,44.0590013642511
"6642",110.07457110378,44.2901264479532
"6643",109.715053585572,45.1216091036459
"6644",111.072021442143,45.6761427685178
"6645",111.194607885489,45.2769587446843
"6646",110.978944243115,46.7951186708846
"6647",111.29369697554,45.4353392532081
"6648",110.371400570745,44.2988778478163
"6649",109.392380547624,46.378917684387
"6650",111.739548561175,47.8741766860168
"6651",112.671876582623,46.8380603575579
"6652",112.282256258751,45.684569970083
"6653",112.877526574975,46.5022794114549
"6654",113.82087258496,46.6591880995748
"6655",114.28984502518,46.844526235898
"6656",112.619959747254,45.246920976373
"6657",111.708623725156,43.9778376750808
"6658",110.57693889181,45.301254242072
"6659",111.304072545956,44.9077807602313
"6660",111.236262496748,47.0332316418572
"6661",110.497898315738,46.9465405326631
"6662",111.619279845587,46.3652831322903
"6663",111.546219126559,46.1999192964907
"6664",111.241487128193,45.0687160549776
"6665",110.90016103464,44.5473625123166
"6666",111.140785738138,43.8579263466708
"6667",111.211119494621,42.8646740313601
"6668",110.907160751338,41.1780888993168
"6669",110.392426777126,42.0319304414103
"6670",110.649980832564,41.4666761500201
"6671",110.664365164771,41.4258985428482
"6672",109.277224189647,40.6871050009109
"6673",109.360288588113,40.2332275377321
"6674",108.979874000595,40.5269062176434
"6675",110.862228125764,39.3774962309802
"6676",111.244685298327,40.2330788703479
"6677",111.827060323239,39.4006686555058
"6678",111.761900541677,40.2896545941806
"6679",109.715182144167,39.3590526968076
"6680",108.346143116437,39.9668226220107
"6681",107.066214492971,39.6859199969615
"6682",106.800523966875,39.1780952115773
"6683",105.642511995844,36.1821479425024
"6684",105.165830419372,34.9853518043849
"6685",106.211817878811,34.4012223943442
"6686",106.06723218002,34.267487689481
"6687",103.774301662908,35.0277557542153
"6688",104.839805497198,36.2323950424851
"6689",104.392118838171,35.7633088359656
"6690",104.617173800984,35.5709048978458
"6691",104.099246114284,34.5022194027975
"6692",104.739032504006,33.8636436267079
"6693",105.62649105053,34.3231361186696
"6694",106.488044193765,33.1245664287361
"6695",105.285949710965,32.6424890361115
"6696",103.135393978683,33.0448752692485
"6697",103.422724571326,35.8367370006817
"6698",103.165664933976,37.5964575462423
"6699",101.270482409747,39.2458302806944
"6700",102.00461885504,39.239991284853
"6701",103.621131495771,41.7244378559746
"6702",102.482777016326,40.5117280420317
"6703",101.560121498466,41.3379074892482
"6704",103.179822373002,42.0617762217876
"6705",103.603467765787,40.443361532419
"6706",104.61605091573,39.4172485440232
"6707",103.901995920848,38.37034529776
"6708",102.497965072183,39.3950173612699
"6709",103.193688598708,39.3395122909451
"6710",102.705839851827,40.2809992517529
"6711",103.332913923061,38.8320032188985
"6712",103.419413876135,38.7602795606901
"6713",103.522510281701,38.4426267940799
"6714",103.591012550447,38.2921802599914
"6715",104.542239583721,37.7848670231275
"6716",105.184140486081,36.3498479664598
"6717",103.740022648967,36.7389281758018
"6718",101.565711267712,36.6092880006218
"6719",100.372997814638,35.4143539615701
"6720",100.184995456082,34.0095108767882
"6721",101.448000705681,33.1197525502934
"6722",102.753802851091,33.4707766676253
"6723",101.714527672835,32.7184175701592
"6724",99.5132075450078,33.8628089813823
"6725",98.7879312831765,35.0119508803887
"6726",100.239134404334,34.6936313939916
"6727",98.914562629513,34.6781159766952
"6728",98.4154519943602,34.8841715545328
"6729",98.6211234953639,34.1983413471286
"6730",96.9768377489032,34.892579951983
"6731",94.8508202755876,36.3373039039831
"6732",95.3608084414787,37.5871876404608
"6733",95.1549241249365,37.9757020775741
"6734",96.0120500590759,36.8182698746945
"6735",95.6799276039719,36.8251175994961
"6736",96.4195114079641,37.0585028159667
"6737",95.2626708641101,38.7410087964006
"6738",96.7044227041588,37.6496927636043
"6739",94.9338488954533,38.6031260144789
"6740",94.7475255522014,39.9768450362696
"6741",95.0739527648579,38.9764424961558
"6742",95.6908864246935,38.6600191016228
"6743",95.7855948098668,38.8431705153553
"6744",95.8051703799976,38.0133245036419
"6745",97.0466399978008,38.338078512844
"6746",95.7247625171602,37.4947393134854
"6747",95.8590444830663,37.2278901744739
"6748",95.0312718584909,37.0741090282161
"6749",96.8483809587377,36.6483516262744
"6750",97.5826977784524,36.3020324419763
"6751",96.5082995844032,35.931949227528
"6752",96.0229668004627,34.9305415001084
"6753",96.7959846196732,35.1971206253572
"6754",96.8290780547658,35.1056030523381
"6755",97.1234145843584,34.6030346312682
"6756",96.9762275577251,33.4899624063102
"6757",96.2565452366726,35.7348473463314
"6758",94.9590929956615,36.4701176839998
"6759",94.723519383132,33.8892590458127
"6760",94.7533902807227,32.96266952103
"6761",93.0565408773734,32.9718162425193
"6762",93.4635649078647,33.6035307635907
"6763",91.3013305727071,34.0730299959903
"6764",89.8600217383068,32.9258223595788
"6765",89.4790180529585,33.6630644900268
"6766",91.1413229114799,35.6919971519489
"6767",91.1630050350941,38.0018438463444
"6768",92.2522758542959,39.0536200703389
"6769",91.7594555066053,39.0550714178069
"6770",92.3143338792098,37.9699283232055
"6771",91.8762587288446,37.2391908140378
"6772",91.918014537264,36.7447539386311
"6773",93.2830421532945,36.4181470602021
"6774",94.8079572091252,35.8240043162498
"6775",92.9669803039515,36.4108304994133
"6776",92.853366402198,36.350136100095
"6777",92.5216542139614,36.1157630220526
"6778",93.5912428864727,36.7913416390824
"6779",93.0489585923153,35.2476949039535
"6780",93.3393592452903,34.9625199871891
"6781",93.2927890070275,34.7719307495777
"6782",91.7692366921113,35.0213793700964
"6783",90.7214477931822,35.1861582333319
"6784",91.5433065268447,35.3903014994026
"6785",92.6336638641132,35.408945679088
"6786",93.4487317771577,33.8652509772682
"6787",93.3169613188628,35.659976817716
"6788",93.231793590757,36.6133218880468
"6789",93.6405765574197,37.2886817527606
"6790",92.4526267407999,37.2788408961247
"6791",92.4421281642327,38.4488214523619
"6792",93.6032195418958,37.8396694177628
"6793",94.020163497614,36.3362983002597
"6794",93.6625808147618,36.7586781476958
"6795",95.77316983312,37.2994188087708
"6796",96.5889263890106,37.5833729814367
"6797",99.449421513038,35.9951014405022
"6798",98.5521053455812,36.837375884884
"6799",99.0798104042397,37.2672173621191
"6800",99.015254931394,36.9048969815268
"6801",97.4952649332022,36.6007500348651
"6802",97.642611716732,37.1679189667565
"6803",97.6200309299814,37.0258761461966
"6804",95.8618249195512,36.4483387642247
"6805",94.6315450488486,36.09567932612
"6806",95.4236322674608,35.2871599175032
"6807",95.977813688523,34.5909298442359
"6808",96.3442425132747,35.170679413507
"6809",95.8244335025579,36.3102868705556
"6810",98.1401565963217,37.9800088787666
"6811",98.661847640631,38.7214138005357
"6812",96.8204345967493,36.9476824265428
"6813",96.863933134396,37.1635199692199
"6814",96.8765113861221,36.6188647876466
"6815",97.1422377323009,35.5213781509116
"6816",98.3673099083128,34.4462348567529
"6817",97.9841814222317,35.2548017409597
"6818",97.793550326741,36.3386916504452
"6819",98.4512557134539,35.8696747716725
"6820",99.2903732036605,37.3945118469948
"6821",99.8615585224767,37.7274521160153
"6822",100.807437549837,37.1703466533937
"6823",99.7451755385561,37.0803193576112
"6824",99.8993766342928,36.9144369674419
"6825",100.806513032109,36.6062916386226
"6826",99.603715824388,35.3482232338819
"6827",98.2733426246316,35.8724489904905
"6828",99.9151356244001,38.7835969492736
"6829",98.8113021910132,38.4010464447819
"6830",98.6195882147871,39.3838909667773
"6831",99.301590913217,40.0621261195786
"6832",99.1756872511547,39.9300573135367
"6833",98.5225755201775,39.7944051121846
"6834",99.108411535123,40.6540074471373
"6835",100.106733867718,42.5728239992867
"6836",100.156403533643,41.7884759680587
"6837",99.5847703284802,44.0367127970792
"6838",98.5696922494849,45.4217512571564
"6839",97.3511855730177,44.3626958575375
"6840",97.7402349689071,44.5552813876877
"6841",97.019138729657,45.7014071285922
"6842",94.397060701859,45.66266812382
"6843",95.5250596113672,44.5440016822052
"6844",95.2471471621212,44.0513799283122
"6845",96.0208135797875,45.2869407786354
"6846",96.7974735276076,44.9562829100415
"6847",96.3640707617661,45.1067087762371
"6848",95.8842504774551,45.56569034994
"6849",96.4670266482151,46.0273202140595
"6850",96.7854271615727,44.7415696013571
"6851",98.1128112222205,44.8166879474088
"6852",99.6824497723439,43.106091063294
"6853",99.9687950757232,43.6498775074376
"6854",99.6198887672952,44.7194470471831
"6855",100.501968906962,44.0812532814434
"6856",100.43878773894,44.4875061050989
"6857",101.049637168982,43.5823991363665
"6858",99.7717004019218,43.8456010596282
"6859",98.6233442645683,43.107801682723
"6860",99.0409803510847,41.2821187074558
"6861",96.7350411357068,40.4012685055362
"6862",95.5761034766995,41.8182165889077
"6863",95.3401163093278,42.2668484344347
"6864",95.8331423272955,41.1372817507271
"6865",95.6482251653126,41.2402817064233
"6866",95.0097647315114,40.5083372363229
"6867",95.3701256127495,40.0728757652941
"6868",94.8912970266565,39.2667157064618
"6869",95.165769804661,38.290044103396
"6870",97.0304652384062,37.689136308608
"6871",96.9502443521064,38.5226178124472
"6872",97.1836621394939,36.8757637746029
"6873",96.1330529935157,36.5643981837853
"6874",95.6375708420318,36.8452829958135
"6875",96.6053071683828,37.580775517767
"6876",97.1517812048859,38.9607856353115
"6877",97.3207599523,37.5413749156848
"6878",97.8764898584906,36.0225509393183
"6879",98.8258834544958,36.3622831477087
"6880",96.2089426565254,37.5624622609921
"6881",96.7068968996903,37.239121179873
"6882",96.9811547223227,36.2940484149536
"6883",98.4681092241191,36.181536603707
"6884",97.5127215374115,36.9310615929585
"6885",98.3065066964389,38.2098361999136
"6886",97.4371808559738,38.7503401481912
"6887",98.1168092328377,38.8943008457105
"6888",97.8720021271892,38.0634590400848
"6889",97.5177485424166,40.5302768371017
"6890",97.6081978966095,40.5768382401883
"6891",97.6079271552289,39.7934550896782
"6892",97.326024170271,39.6030832228495
"6893",96.7347923448875,39.682462486683
"6894",97.757306854474,38.6718187186762
"6895",99.8447537383426,36.9085059838784
"6896",98.6665929912733,36.6182821321523
"6897",98.9107120828209,36.7370919964927
"6898",99.6606175851071,35.6576180632612
"6899",99.5690835144601,34.601134193378
"6900",100.293651726524,35.5358729671329
"6901",99.4907924998525,35.088235139851
"6902",98.7493243715694,33.3705088202548
"6903",98.5326247893997,34.3886814453433
"6904",98.6230964826422,35.3204746560939
"6905",97.963252478608,33.7716328504323
"6906",99.641482058669,35.269960465923
"6907",99.5180499328849,35.304081213488
"6908",98.1194209709676,33.3761386256711
"6909",97.5480767863925,33.2050621244311
"6910",98.4149798727369,32.7385051396174
"6911",98.0445334406378,32.495823889446
"6912",99.8586704266708,32.7866043420361
"6913",100.398248360039,31.3167087798518
"6914",100.591949262927,31.1063327503613
"6915",99.1321054533937,31.1786266599527
"6916",99.2323085312593,30.3239051059356
"6917",100.790038051089,30.0746171172533
"6918",100.842211167992,30.8243932134107
"6919",100.907915328501,29.4413914208115
"6920",99.8060565403266,30.5932709872859
"6921",101.136462092038,28.6702660175872
"6922",101.612474207915,28.4821762337749
"6923",101.366765515096,28.8142894466943
"6924",102.241785295383,29.4180220069525
"6925",102.437767851643,29.5778114809547
"6926",103.728434996436,27.9102104445367
"6927",102.623541092088,28.6524092669462
"6928",103.666407157923,27.6330285741011
"6929",102.783112377511,28.4369061073045
"6930",102.716243675299,30.3091439982445
"6931",103.549349781332,30.5177874555959
"6932",103.763293557054,30.0078510794911
"6933",105.941322335516,31.4658240280127
"6934",105.278719894713,30.5282197763504
"6935",105.209299089083,30.0651951529969
"6936",105.831077393037,32.1112863903212
"6937",108.035510839313,32.2393570699104
"6938",107.56205267797,33.1685088681401
"6939",107.663538364174,31.8497127565977
"6940",108.618275143029,32.8635663072472
"6941",109.556105004497,33.3654629201532
"6942",108.707280023544,34.2154311505829
"6943",108.877794205707,33.7667916147386
"6944",111.090118302339,33.558979589804
"6945",109.268241338733,34.6376226195499
"6946",110.014124302664,34.2427383188645
"6947",108.974588530165,33.1885210857763
"6948",111.110383168784,32.8559857408472
"6949",113.007210492961,31.5916771655345
"6950",113.557042340977,32.3945785081301
"6951",113.616852278062,32.0701845516717
"6952",113.574856586015,32.2936692151224
"6953",113.994101284432,32.8404295603639
"6954",112.30332520433,33.3149804288257
"6955",111.259611142134,36.3138804299384
"6956",111.020551059583,35.8208764249167
"6957",112.112802809649,34.4933737732858
"6958",111.816029017386,34.1134520377805
"6959",112.665684467699,34.6021029895745
"6960",112.743657561267,31.4689552165589
"6961",112.750486094177,32.2343674787906
"6962",113.24578517427,31.448929662044
"6963",110.837246706922,31.3912222385461
"6964",109.292477824951,31.0671607036814
"6965",108.454321187997,31.6674759077485
"6966",109.811798425819,30.3141457224794
"6967",109.962505034682,30.8666553982525
"6968",109.771711517203,31.4498742831649
"6969",110.795773657674,32.5683395628001
"6970",112.139726558561,32.6996914753877
"6971",110.371688394663,31.6494082926689
"6972",110.011741297179,32.2001468326129
"6973",110.586436274141,31.7140851240883
"6974",109.769348784,32.0408197174765
"6975",109.032584832873,31.8677892005678
"6976",108.202554531547,32.1552523341499
"6977",107.26856410162,31.9881496267972
"6978",106.886293749105,31.2210568362596
"6979",106.052067281707,31.133836642506
"6980",106.818246939168,31.047105909231
"6981",106.579330462634,31.7059964358137
"6982",107.38376700334,31.7416327098086
"6983",107.122782338713,32.0070776334178
"6984",106.695166004578,30.2610526675504
"6985",107.155366763585,30.5262615165408
"6986",109.266226364996,28.423948517998
"6987",109.503399833801,27.7727603633817
"6988",109.295375536086,27.8804031074001
"6989",108.765149113758,27.0961821647841
"6990",110.206881808901,27.0887966352675
"6991",111.742404150184,28.1912488467158
"6992",111.90549981173,29.1461896696077
"6993",112.877287791008,27.7110762270853
"6994",113.192651886286,27.105574369483
"6995",114.050470160963,25.3551576415426
"6996",115.574300160832,24.9042284718252
"6997",116.062233504528,24.6090865314533
"6998",117.495945378468,22.7677515605514
"6999",115.965752777557,24.1756563777606
"7000",115.31042104759,23.782018115831
"7001",116.135493114586,24.4920823699965
"7002",118.182282769156,23.1224925477057
"7003",118.604526329233,23.5357558044941
"7004",119.162084796015,24.2409581481869
"7005",119.808014031264,25.9280276882102
"7006",121.95857846006,24.9231769540344
"7007",119.770275654356,24.2935059643954
"7008",121.068446413632,24.1147992721691
"7009",120.606465660767,23.8812443085326
"7010",121.738088433305,22.8126393777473
"7011",121.197315142502,22.3272352154288
"7012",122.933590659913,23.2508436804155
"7013",123.77409983017,23.542132116845
"7014",122.86952997543,24.937182236414
"7015",122.537083941814,25.8662073045231
"7016",122.842670769789,25.8809404584233
"7017",121.796359284259,25.1685077371857
"7018",123.753662662588,25.6528579759858
"7019",124.420206333147,26.3312395992119
"7020",124.612603780909,26.3486350200054
"7021",124.66715008168,24.4400615966191
"7022",124.162785143296,25.456783480408
"7023",124.605056991686,27.8973127556817
"7024",125.96744384578,27.3082059991677
"7025",126.176155596474,28.4911448112767
"7026",125.99123731404,28.9151856935204
"7027",126.470001155654,28.6970172396613
"7028",126.677728340533,27.8558320491997
"7029",127.99621246023,28.2060025870414
"7030",128.794226921024,29.9684640816751
"7031",128.971399843336,29.7342487584536
"7032",128.656083199502,29.0516378739538
"7033",129.748697890312,28.7996680641452
"7034",130.794117508307,27.107775653398
"7035",131.248168998904,27.896810252624
"7036",130.381542359948,28.3003676940333
"7037",132.214951422242,28.9326159308431
"7038",132.596225161708,27.853499549828
"7039",132.104661934913,28.3432280951238
"7040",132.562138880767,26.8274967976906
"7041",132.432241521817,27.1566017968973
"7042",134.080593280384,27.4396918602041
"7043",132.874332664851,27.3914981746602
"7044",132.748060716204,27.7758874052127
"7045",132.942899202443,28.0435739923901
"7046",133.894051365556,26.6861820641889
"7047",132.216662786425,25.0128023507423
"7048",131.777189221404,24.6621619169034
"7049",132.103015447522,25.0028902853979
"7050",129.300447621491,24.107626209896
"7051",129.410874976974,24.2685595958556
"7052",129.158146644144,22.0697853102574
"7053",128.590045409757,23.4637145180883
"7054",129.572344483343,24.4916581280535
"7055",129.272911337096,25.4146896200372
"7056",129.67631302385,24.9000718017021
"7057",130.17601052731,25.7646379962637
"7058",129.362134070816,26.0189348119454
"7059",128.874428517823,26.3720691102174
"7060",127.877043951128,25.7148955234039
"7061",128.640965862526,25.8118161443348
"7062",129.509036390578,26.8621736855614
"7063",129.700844572251,28.4954465316701
"7064",128.875090482252,29.751490140259
"7065",127.915179551312,30.3900010921688
"7066",128.322199809444,30.4596774435431
"7067",127.802896899849,30.1623536052266
"7068",126.139776205009,30.7415362124416
"7069",128.199358509536,31.1621577788259
"7070",127.841046312049,29.8152124299638
"7071",127.851815916272,30.5289056417125
"7072",130.184911839929,30.7210845136705
"7073",127.923759498101,30.4261816495704
"7074",128.153846845712,30.4119741509181
"7075",128.424887684022,30.9483610144541
"7076",128.210236630678,31.4422950921357
"7077",128.428117940459,31.4420048412942
"7078",128.385176221054,30.7776480550251
"7079",128.740750452393,30.9232829674222
"7080",129.325611613123,29.6685988822229
"7081",128.949377794697,29.1858031408193
"7082",128.239054037349,26.6720236063244
"7083",128.37560048327,27.9596441715282
"7084",128.516350753951,28.6975004660606
"7085",127.820209476054,28.4456984601008
"7086",129.242904021452,30.2845835699943
"7087",129.378461998174,27.8911703764337
"7088",129.589114290677,28.2419296620398
"7089",128.766205287876,29.6738432974015
"7090",129.062071753435,29.460098798884
"7091",129.230769884488,29.1173329021555
"7092",127.236195580084,29.6856521880062
"7093",125.607009163003,29.6100575717382
"7094",126.233343775484,28.4490244402923
"7095",128.100103817486,28.5140383645009
"7096",129.303825109239,27.2522826056947
"7097",126.738843545751,26.4688709908515
"7098",127.691892437988,27.0789083667985
"7099",128.046377909499,26.5320771033846
"7100",126.101030585931,26.2312888972027
"7101",126.254778427753,25.7558834772863
"7102",127.429827716971,25.098438644845
"7103",127.169497477348,24.9653836963014
"7104",126.322102574471,26.1210688700274
"7105",125.951779384995,26.7048546796834
"7106",125.371888231766,24.693090936998
"7107",125.934868983455,26.1478095267804
"7108",126.895350799651,25.3125473181486
"7109",128.122181097429,24.2411339421683
"7110",128.910725229716,23.9752789302514
"7111",129.205853712444,23.9737498660502
"7112",128.856118718967,25.360363962681
"7113",128.852464067727,26.4787307531973
"7114",130.83749889265,26.5336034617243
"7115",130.894160918416,26.9865686013609
"7116",130.973102265971,26.2966084906511
"7117",132.560328198941,24.5897723812841
"7118",133.678119323319,24.3586643695639
"7119",133.192429530994,23.1432518578948
"7120",132.307942343544,22.2792107380358
"7121",132.634399857995,21.8795333976393
"7122",133.62778263673,21.3596386130358
"7123",132.262660847545,22.2020961788514
"7124",133.148984037095,22.4799318571918
"7125",133.984422498694,22.2680500303069
"7126",134.431804805434,22.5414900710465
"7127",134.111855087163,23.3213577593261
"7128",135.258447547692,22.0596995235933
"7129",133.546116238364,22.490204055033
"7130",132.226398842528,21.3392944639362
"7131",132.796453702477,21.7250584363095
"7132",132.642316783704,21.7588958373448
"7133",131.294735835183,20.7130719607621
"7134",130.563419872895,20.3344801656246
"7135",131.795480895514,20.2673261839834
"7136",131.515159491019,20.5200262276627
"7137",131.453841723876,22.1801556368775
"7138",132.962914900441,22.867462203673
"7139",132.631327580552,23.100796811001
"7140",132.391312691455,22.7641273521017
"7141",132.097754858168,22.6752768016177
"7142",132.982906067669,22.899299238077
"7143",132.776457090862,23.5091525979048
"7144",132.772897703392,24.7660170055887
"7145",132.341534032061,24.1996986277196
"7146",131.832692836644,23.9581033277873
"7147",131.115751675405,24.0394572377582
"7148",131.352073521454,22.8072179057365
"7149",132.836395358788,23.8639822819152
"7150",132.435669484376,24.3564414602054
"7151",132.130773959117,24.4125102440296
"7152",131.366672319318,24.506324537267
"7153",132.263613947125,24.7763041613908
"7154",133.885740749549,23.5479328837969
"7155",135.280467839415,22.026748485751
"7156",135.146609028016,23.2253708969347
"7157",135.877077181065,23.0370125408936
"7158",135.901716425813,23.4685945724656
"7159",138.487026236375,23.4518715360729
"7160",137.700902870232,22.5030365593002
"7161",138.027635982757,23.0048633625936
"7162",140.034561282863,21.7217873379375
"7163",139.904474911269,23.1755523705604
"7164",141.097034486305,23.5402621042998
"7165",141.61735993048,20.8650435448306
"7166",143.520297964941,21.9307653748923
"7167",144.389097419249,21.2689090725927
"7168",143.516793767174,21.7650547567971
"7169",144.484531636692,18.9374520915165
"7170",144.506529890026,19.695271746864
"7171",145.089857182523,20.0439955918572
"7172",143.635195336289,20.2437962405454
"7173",142.948235274494,19.8991286895897
"7174",143.300531316127,20.9216489130835
"7175",143.79104446013,21.8319158430346
"7176",143.89020221573,22.5211470077972
"7177",142.330828185521,21.0144117202393
"7178",142.099680050319,18.9563037333042
"7179",144.162460522675,19.532573231477
"7180",145.43507118053,20.4529679437884
"7181",143.667954292221,19.1583171450088
"7182",142.774277012858,20.8674369637801
"7183",141.574945829873,21.0108279040653
"7184",142.118371395796,20.1127848902479
"7185",142.688397506065,19.7065533369749
"7186",141.598066658597,17.8638827163298
"7187",142.249380769631,16.3488207125196
"7188",142.198734089322,17.174335642257
"7189",141.226339119268,16.0375922742678
"7190",139.7395229397,16.2774545772557
"7191",139.049544503503,17.3512850603195
"7192",138.397875407319,17.08730228051
"7193",139.649858875296,16.8863539375042
"7194",139.146302549225,17.6001748631936
"7195",139.815684021286,17.6918764197834
"7196",141.097050802742,17.5210465289538
"7197",140.834053938313,17.5880911451343
"7198",140.302957350863,15.4118832658429
"7199",142.663192156397,16.4050793114687
"7200",142.650146080885,16.4758398096218
"7201",143.868750490736,16.1097468560066
"7202",144.774722242703,16.6663459030561
"7203",144.337712180613,17.3859148807342
"7204",143.354088223336,16.3696814808462
"7205",144.369022815968,16.8098308371697
"7206",141.464540952486,16.1960011671476
"7207",141.715512777786,16.9584209634266
"7208",140.365215380599,16.4254550361123
"7209",140.245708985154,16.0386716886258
"7210",142.251061056602,15.6405723450749
"7211",143.692504604097,14.8890631780075
"7212",144.095149667711,16.0651675696543
"7213",145.121863592034,15.1607590632865
"7214",145.646775609737,15.0207037282077
"7215",146.041744660336,15.0933553523677
"7216",146.97313369371,14.3838704525005
"7217",148.127832734635,14.7117676002034
"7218",147.322491908739,15.895380036206
"7219",146.646397257323,13.7761271978569
"7220",145.244473828404,14.3187162776135
"7221",146.477341735742,14.1666133544762
"7222",146.603284836685,12.3897312882542
"7223",144.682275833168,11.3333661219822
"7224",144.529268499587,11.0553598238792
"7225",143.97756685475,9.71250349587116
"7226",142.918623469118,10.1145626970725
"7227",143.352908624669,8.96985928037659
"7228",142.978040515069,7.77398684578229
"7229",144.767593564063,8.82755624335654
"7230",144.930047736794,9.38493202355631
"7231",145.933766212593,8.48520378308307
"7232",146.837557407574,7.05416942654737
"7233",147.409335430638,6.56508632222154
"7234",147.890184490201,6.13202950703006
"7235",148.449425852183,6.4401050838157
"7236",149.022634768627,5.11646671143062
"7237",147.142974472273,4.13642128229822
"7238",148.808574980932,3.33847769035274
"7239",149.106098662145,3.19747974461054
"7240",148.640632267914,3.10215495219581
"7241",147.035273443067,4.04410810264546
"7242",145.736908077898,4.93756965901662
"7243",146.796910722609,5.82898169965781
"7244",146.896973905323,4.43433373340718
"7245",147.355419109513,4.51534872462099
"7246",147.262422456681,4.48142380247166
"7247",147.800196260776,4.05183250236116
"7248",147.546274200601,4.30437575625082
"7249",148.557521489401,2.69642746720171
"7250",148.897439757737,2.86856319612145
"7251",149.985126134131,3.25793328968595
"7252",150.432406401293,5.54100006318571
"7253",150.198481496493,6.11221722766603
"7254",150.76695939702,6.32419428430206
"7255",150.686461954013,5.66439132327254
