"","Index","a","b"
"5931",2016-03-27,91.5784723005556,-2.46403220567657
"5932",2016-03-28,90.395149080824,-3.63565083615105
"5933",2016-03-29,89.9022762025808,-2.70247896522779
"5934",2016-03-30,90.4024968458063,-1.03056524648371
"5935",2016-03-31,89.5174867379451,-1.06820098853134
"5936",2016-04-01,89.7778409015789,-1.96907627905708
"5937",2016-04-02,90.0581040262152,-2.0729810287954
"5938",2016-04-03,89.7083998686469,-3.47086563233767
"5939",2016-04-04,88.7496954738331,-5.1444682040736
"5940",2016-04-05,89.7976508794876,-4.4009917777766
"5941",2016-04-06,88.8545814183935,-1.96411894028061
"5942",2016-04-07,88.1642120597831,-2.86632666610496
"5943",2016-04-08,88.9788211289987,-1.80998942291491
"5944",2016-04-09,88.5497949819343,-0.841789117768161
"5945",2016-04-10,89.1276808650136,-1.63440261774228
"5946",2016-04-11,90.2208850936983,-1.15962551141018
"5947",2016-04-12,90.1109272336701,-0.786649005282063
"5948",2016-04-13,90.838617605114,-1.73962865455719
"5949",2016-04-14,90.4003036754212,-2.67155588789484
"5950",2016-04-15,88.7271586672772,-3.18911782016935
"5951",2016-04-16,89.8827692443031,-3.07654657094265
"5952",2016-04-17,89.2958225587047,-1.88993034175175
"5953",2016-04-18,89.4332991292136,-2.16463488839581
"5954",2016-04-19,88.3323847599689,-0.827842321786529
"5955",2016-04-20,86.9582707081443,-2.22188199139151
"5956",2016-04-21,87.4818111541736,-0.869611322983495
"5957",2016-04-22,88.8432740909565,-0.919870350065953
"5958",2016-04-23,88.8097854048902,-0.69933010571394
"5959",2016-04-24,88.4149734727394,-1.40428998691546
"5960",2016-04-25,87.5390141220513,-1.58918675176965
"5961",2016-04-26,86.9960071042207,-1.86755852938945
"5962",2016-04-27,86.5911404131873,-1.17116502288225
"5963",2016-04-28,86.8442660933624,-1.89036979982705
"5964",2016-04-29,86.2844311904612,-0.960550039226286
"5965",2016-04-30,85.5672906126264,-0.597096157522303
"5966",2016-05-01,84.9150609186319,-2.74521794653537
"5967",2016-05-02,84.6338229967384,-1.56312373242257
"5968",2016-05-03,82.9398258017602,-1.11107427897892
"5969",2016-05-04,81.9952202976507,-2.11914833619919
"5970",2016-05-05,80.8416166665902,-3.1941251320566
"5971",2016-05-06,81.3510175794881,-3.13267370473377
"5972",2016-05-07,82.027623059925,-3.50035306926675
"5973",2016-05-08,81.1841485575845,-5.29772536039625
"5974",2016-05-09,82.4327097572881,-6.2549771406829
"5975",2016-05-10,83.1627730743352,-5.59263245674807
"5976",2016-05-11,83.3904401909275,-5.32326521302375
"5977",2016-05-12,83.2732625434013,-4.59388366418943
"5978",2016-05-13,82.3398487953342,-4.73171064306741
"5979",2016-05-14,81.9379180059876,-5.1523845883161
"5980",2016-05-15,81.8240730040279,-5.81600436542178
"5981",2016-05-16,81.2696383692926,-6.51769292279158
"5982",2016-05-17,83.0954113517355,-5.56106107343534
"5983",2016-05-18,81.9749598730389,-4.31375727290397
"5984",2016-05-19,82.1324814373689,-4.44563815740737
"5985",2016-05-20,82.3549155081919,-4.8704474188565
"5986",2016-05-21,83.2569038292838,-5.07183278171335
"5987",2016-05-22,83.216792647292,-5.83342671906611
"5988",2016-05-23,83.4553100276723,-5.02633080195085
"5989",2016-05-24,83.132997156847,-5.47935636092224
"5990",2016-05-25,82.3013199468063,-5.47036539408691
"5991",2016-05-26,81.2834931698627,-6.28979092659293
"5992",2016-05-27,80.2659517449094,-6.40870045101089
"5993",2016-05-28,81.5681288005227,-6.52996536992509
"5994",2016-05-29,80.9453132032742,-7.9250453987937
"5995",2016-05-30,80.4170010387646,-6.50330978745416
"5996",2016-05-31,80.4742365375447,-5.64388349299056
"5997",2016-06-01,79.590801619433,-6.08456904895166
"5998",2016-06-02,78.8648563195756,-6.50795515715303
"5999",2016-06-03,80.9295491751375,-6.29950938313805
"6000",2016-06-04,81.0165943662329,-5.07918910110583
"6001",2016-06-05,80.4288629512811,-4.77667001758133
"6002",2016-06-06,80.1596129878727,-4.12992576245657
"6003",2016-06-07,79.7330025318381,-2.95206729291051
"6004",2016-06-08,78.9728233465985,-1.71348589918018
"6005",2016-06-09,80.349472538419,-1.14253074003468
"6006",2016-06-10,81.2802320128357,-0.770896279391044
"6007",2016-06-11,80.3622896687655,-0.18504462693237
"6008",2016-06-12,80.2636943512363,0.146225123508708
"6009",2016-06-13,81.8260999802774,-0.363755137170326
"6010",2016-06-14,81.5486288539468,-0.334681650794666
"6011",2016-06-15,81.3935385348456,-1.9017180228444
"6012",2016-06-16,82.2748160197408,-2.38518144416689
"6013",2016-06-17,81.905714455282,-3.3891232797733
"6014",2016-06-18,81.255889225924,-4.05256244363997
"6015",2016-06-19,81.0112796075241,-2.78805847205542
"6016",2016-06-20,81.6434773540889,-3.59331745714609
"6017",2016-06-21,83.423605506864,-4.94108067958967
"6018",2016-06-22,84.2729005305498,-5.40709526616709
"6019",2016-06-23,83.8652998564099,-5.71336368129252
"6020",2016-06-24,84.1081358604225,-4.62498915974077
"6021",2016-06-25,85.634444541382,-5.09447620399819
"6022",2016-06-26,84.6917362094064,-5.26692376093507
"6023",2016-06-27,86.423665245187,-4.69649004574202
"6024",2016-06-28,85.7596999335434,-4.48718828469064
"6025",2016-06-29,87.6070398597501,-4.17201244301671
"6026",2016-06-30,87.4403127478349,-3.21181243456224
"6027",2016-07-01,87.5827139426428,-2.73504013409364
"6028",2016-07-02,87.9127189025314,-2.42725188682141
"6029",2016-07-03,88.6389456755038,-2.17030441529167
"6030",2016-07-04,88.8913277462919,-0.00567484818135267
"6031",2016-07-05,88.718279531781,-0.0529372545667873
"6032",2016-07-06,88.0224207060894,-1.45679069754403
"6033",2016-07-07,89.0541082381057,-2.40308379494994
"6034",2016-07-08,89.9268791686911,-1.6873470696409
"6035",2016-07-09,89.9553080550743,-1.31492964255495
"6036",2016-07-10,89.1970447737073,-1.89444500654298
"6037",2016-07-11,88.8995100910018,-2.959932503727
"6038",2016-07-12,90.848551976034,-1.62908482815868
"6039",2016-07-13,90.9866622172752,-0.967190293760092
"6040",2016-07-14,92.5942256547675,1.08671146276145
"6041",2016-07-15,91.0748685400852,-0.00100464299778769
"6042",2016-07-16,93.1253480682685,-1.22519810431205
"6043",2016-07-17,92.6704478352256,-1.31976319869125
"6044",2016-07-18,91.1831297389101,-2.04040472810503
"6045",2016-07-19,92.5002267956989,-2.30045346179034
"6046",2016-07-20,91.388710782762,-2.45351680664756
"6047",2016-07-21,91.5737167364417,-3.89888536056837
"6048",2016-07-22,90.8363446940224,-4.53613111833647
"6049",2016-07-23,90.4877269249812,-5.35539830992993
"6050",2016-07-24,87.5940350043211,-4.34232835022451
"6051",2016-07-25,87.0053579159038,-2.55762623905622
"6052",2016-07-26,86.4890686785145,-2.90144898734223
"6053",2016-07-27,87.5063180567161,-4.1012686660283
"6054",2016-07-28,86.5333043884754,-3.35150363843292
"6055",2016-07-29,87.1312815731406,-3.48750435327815
"6056",2016-07-30,87.6918688532275,-3.52426953869517
"6057",2016-07-31,87.4429594217534,-2.81073496201892
"6058",2016-08-01,86.2523353431407,-4.78452155998926
"6059",2016-08-02,86.3402566800651,-4.56677394039559
"6060",2016-08-03,86.7695073892142,-4.15437774219741
"6061",2016-08-04,86.1608361899617,-3.08863510913474
"6062",2016-08-05,85.8173215532212,-3.08978961434436
"6063",2016-08-06,86.6337197959416,-3.13023056883227
"6064",2016-08-07,87.0413642849584,-4.2618781895307
"6065",2016-08-08,88.6023694587367,-4.75478530532054
"6066",2016-08-09,87.5892117380372,-5.20387255131752
"6067",2016-08-10,86.0264931707143,-5.88930037537019
"6068",2016-08-11,84.2827598572763,-4.2524459475912
"6069",2016-08-12,84.5629342007386,-5.53723309963716
"6070",2016-08-13,84.3526369914002,-5.67341712157553
"6071",2016-08-14,83.673908391378,-4.13992324626745
"6072",2016-08-15,83.2527196671034,-4.32443077242566
"6073",2016-08-16,83.2045230175495,-4.09264407621961
"6074",2016-08-17,85.1152622305762,-2.03414653226919
"6075",2016-08-18,85.6864556636431,-2.1792121946634
"6076",2016-08-19,84.8912326495497,-1.00951060674448
"6077",2016-08-20,82.8704327453358,0.76948601997267
"6078",2016-08-21,81.6565341167925,1.25473327648046
"6079",2016-08-22,81.5691485215481,0.428647762853839
"6080",2016-08-23,80.7889860185413,1.26966966810011
"6081",2016-08-24,82.2112506107964,0.380307258639122
"6082",2016-08-25,82.8478461442221,0.792322627020072
"6083",2016-08-26,85.0048630567368,1.62922468602971
"6084",2016-08-27,83.5750087596023,1.69011733391921
"6085",2016-08-28,83.1161233611383,4.36886240005424
"6086",2016-08-29,83.0758071135115,3.73204268226246
"6087",2016-08-30,83.1944869976651,4.3059834682763
"6088",2016-08-31,83.4494211520258,4.92141270141638
"6089",2016-09-01,84.0700244063276,4.88815676579985
"6090",2016-09-02,84.2523656697803,3.93435093517242
"6091",2016-09-03,83.8249302055474,3.19163266161062
"6092",2016-09-04,84.223552299835,5.00937298758164
"6093",2016-09-05,85.0370492011741,5.30368497709458
"6094",2016-09-06,82.552739673629,7.09097799044851
"6095",2016-09-07,82.7176264689711,7.70568179909978
"6096",2016-09-08,83.1072908628504,6.33385761114735
"6097",2016-09-09,81.7916746155583,7.58125001536174
"6098",2016-09-10,81.0268079164125,6.29404160451253
"6099",2016-09-11,80.6152290704424,7.43018929212343
"6100",2016-09-12,80.7347233242321,7.36232825967958
"6101",2016-09-13,81.9567053280894,6.79278349357837
"6102",2016-09-14,81.405884749435,4.99329905019424
"6103",2016-09-15,80.4856335885562,7.59442210499035
"6104",2016-09-16,79.9811868888509,8.3773594278749
"6105",2016-09-17,81.8475726576603,9.55661624910822
"6106",2016-09-18,81.035025120528,7.98131002561423
"6107",2016-09-19,80.1657094754434,7.90627165179038
"6108",2016-09-20,80.2062208028063,6.86982590538316
"6109",2016-09-21,79.7950555255112,5.21658589827286
"6110",2016-09-22,79.3286902465182,5.4621276277335
"6111",2016-09-23,77.8164368126939,6.11536208550107
"6112",2016-09-24,76.9896931960473,6.20920715464289
"6113",2016-09-25,78.0990756930988,7.47833031834327
"6114",2016-09-26,80.9616466804975,6.84073047242417
"6115",2016-09-27,80.4972447382365,6.82047637829023
"6116",2016-09-28,81.6800605713914,5.63738136870986
"6117",2016-09-29,81.2433621561528,6.23950478542212
"6118",2016-09-30,81.7898211731549,7.06793969850523
"6119",2016-10-01,83.7235462157121,7.52073338089692
"6120",2016-10-02,83.479143525636,6.35933692773942
"6121",2016-10-03,84.4004201432265,7.42973621922005
"6122",2016-10-04,83.8036294554639,7.49470939077807
"6123",2016-10-05,83.694248802278,7.30721606290552
"6124",2016-10-06,84.5720916840522,7.59353149956343
"6125",2016-10-07,84.0790708846292,8.63076303408555
"6126",2016-10-08,85.0034843127372,10.7418023691009
"6127",2016-10-09,83.4060943543989,10.7767697285355
"6128",2016-10-10,84.4305927069863,11.6224930029729
"6129",2016-10-11,84.7243644209693,12.535764830132
"6130",2016-10-12,84.6690270856411,13.8815679142216
"6131",2016-10-13,84.9657309412646,13.2307809067483
"6132",2016-10-14,85.3047445558677,12.0196330598514
"6133",2016-10-15,85.3209113906619,12.4132672385282
"6134",2016-10-16,84.1331005315922,11.6874463658053
"6135",2016-10-17,86.3362561291279,11.2408037806809
"6136",2016-10-18,85.4911479114691,12.5934469748754
"6137",2016-10-19,86.5345157144344,12.2074309873398
"6138",2016-10-20,86.5391126139193,11.1018574209511
"6139",2016-10-21,87.3035231730589,11.3141865664689
"6140",2016-10-22,87.9476584860076,12.1326581317292
"6141",2016-10-23,88.4435798800647,11.5103170923229
"6142",2016-10-24,88.2000463760372,11.9569106389423
"6143",2016-10-25,89.7560511070268,11.6535952018692
"6144",2016-10-26,88.0642402133528,13.338176530352
"6145",2016-10-27,88.794239502029,14.2185784907883
"6146",2016-10-28,89.0320798895849,14.2617951613534
"6147",2016-10-29,87.186035896054,13.2751129779997
"6148",2016-10-30,86.8574738000035,13.6417575425008
"6149",2016-10-31,86.9208087268304,14.4380358961772
"6150",2016-11-01,86.7577802292628,14.1796397541043
"6151",2016-11-02,87.0197693667184,14.1666856722452
"6152",2016-11-03,86.6897618119145,15.2523535230709
"6153",2016-11-04,87.8993980266186,14.0299189716097
"6154",2016-11-05,89.5316959228219,12.9871526145409
"6155",2016-11-06,91.8560122684165,14.0777237743276
"6156",2016-11-07,92.960359151755,14.7487729593509
"6157",2016-11-08,93.2019036919587,13.0404567959483
"6158",2016-11-09,93.3941986762716,12.4155619401309
"6159",2016-11-10,93.1470715060406,13.5404025693333
"6160",2016-11-11,92.2666206742021,13.6033695528657
"6161",2016-11-12,90.6765219153933,10.4570069710471
"6162",2016-11-13,89.0866966063101,8.89232268573087
"6163",2016-11-14,88.6306141895337,10.0495363480391
"6164",2016-11-15,88.7540150649716,9.73759023807857
"6165",2016-11-16,88.1947866155519,9.82381500055348
"6166",2016-11-17,88.3858321270848,10.117467069665
"6167",2016-11-18,87.8041637964189,10.9530155866741
"6168",2016-11-19,87.4764921348731,10.7618279513938
"6169",2016-11-20,86.7403853514008,10.5271233378135
"6170",2016-11-21,87.1350690106917,12.0965977693377
"6171",2016-11-22,86.3331311932995,10.6325991078385
"6172",2016-11-23,86.0299414759759,8.68599817447181
"6173",2016-11-24,86.7706545211049,8.21945306834585
"6174",2016-11-25,86.199805144118,9.22990307519293
"6175",2016-11-26,87.3803273991222,8.2981018666675
"6176",2016-11-27,85.941729289938,8.99698559235065
"6177",2016-11-28,84.8117685682746,7.48398870576387
"6178",2016-11-29,85.2293455451501,7.12720368640625
"6179",2016-11-30,84.7295422987302,7.54556615954674
"6180",2016-12-01,84.2634513784564,6.89468790258119
"6181",2016-12-02,84.0974689681675,6.61146045245346
"6182",2016-12-03,83.7759906980561,7.65130211821136
"6183",2016-12-04,82.421926553799,9.95035320656691
"6184",2016-12-05,82.8453054376671,10.6122969477151
"6185",2016-12-06,83.4151342617179,9.1735607078366
"6186",2016-12-07,83.5294413874377,9.77310650549391
"6187",2016-12-08,83.921376708922,8.85079193622079
"6188",2016-12-09,84.7592953518566,7.06631024410558
"6189",2016-12-10,84.6754542604155,7.48245581864771
"6190",2016-12-11,82.3883435959858,9.08444786004494
"6191",2016-12-12,82.5635786869627,9.9364836967847
"6192",2016-12-13,82.0710132230171,10.0835115565581
"6193",2016-12-14,83.7058853386637,9.72492091826813
"6194",2016-12-15,84.1447510115513,9.1050576033852
"6195",2016-12-16,82.4173863974934,8.98518516189378
"6196",2016-12-17,82.9168751563778,9.03760476051017
"6197",2016-12-18,81.6913893900574,8.89715382468166
"6198",2016-12-19,81.7311330105839,7.65736497320249
"6199",2016-12-20,80.8628624379487,6.69946774104221
"6200",2016-12-21,80.4653328793401,5.81218206439239
"6201",2016-12-22,78.6538216682282,6.53751351058357
"6202",2016-12-23,78.6540902926442,7.73367677660864
"6203",2016-12-24,77.6899167251956,8.2654679819282
"6204",2016-12-25,76.7850768906032,10.3481836399997
"6205",2016-12-26,76.5820530789216,10.7365133441645
"6206",2016-12-27,75.810913425049,11.5641926501038
"6207",2016-12-28,76.6904371185247,11.1004961692942
"6208",2016-12-29,75.6550161759879,10.4270800823902
"6209",2016-12-30,74.3728708900411,11.3122536714744
"6210",2016-12-31,75.184275872509,10.9933467339689
"6211",2017-01-01,75.5792384879624,11.5602291950646
"6212",2017-01-02,74.5165464784386,10.7818697578937
"6213",2017-01-03,75.8719524512114,11.3315855477599
"6214",2017-01-04,77.3987106742684,11.7168056066164
"6215",2017-01-05,76.166618492007,13.509226025953
"6216",2017-01-06,76.8501966006369,13.4465260527519
"6217",2017-01-07,74.7777126013488,12.9856237239963
"6218",2017-01-08,76.3602163121074,11.7374372362494
"6219",2017-01-09,76.2427314607922,11.7299311363079
"6220",2017-01-10,76.2494984292589,13.7912180778338
"6221",2017-01-11,74.6685683576509,14.9354322857066
"6222",2017-01-12,74.6579379180175,14.7378900834377
"6223",2017-01-13,73.8282383643723,13.7474791934705
"6224",2017-01-14,76.7212070484246,11.9168586587635
"6225",2017-01-15,77.7972779923008,13.5215147270962
"6226",2017-01-16,78.6879938717835,12.676998911262
"6227",2017-01-17,79.7885687648032,12.2363759168238
"6228",2017-01-18,80.5264407924024,13.07328593836
"6229",2017-01-19,80.3903529208916,11.9153174300836
"6230",2017-01-20,80.72956693793,11.6180473436485
"6231",2017-01-21,78.9012294665289,11.0906328937154
"6232",2017-01-22,78.4103480545462,10.1090440021964
"6233",2017-01-23,78.7519706475953,10.0189835999
"6234",2017-01-24,76.4791715967144,8.4111567894609
"6235",2017-01-25,76.5233387871639,8.26980664342648
"6236",2017-01-26,76.8503255615844,7.33230324070771
"6237",2017-01-27,76.9950864853422,6.94029248830094
"6238",2017-01-28,76.1321164731265,7.4985921701714
"6239",2017-01-29,75.1750117957031,7.48746726404441
"6240",2017-01-30,73.7403576974499,7.67693900215295
"6241",2017-01-31,73.9338318092012,7.23203633838047
"6242",2017-02-01,73.4076724280138,7.64920780911617
"6243",2017-02-02,72.7831608143852,8.63326437858283
"6244",2017-02-03,73.0523125788197,9.98257252585429
"6245",2017-02-04,72.27083048777,10.3477493008728
"6246",2017-02-05,70.7690832575841,10.1112306881536
"6247",2017-02-06,69.4340600104033,10.6092861781064
"6248",2017-02-07,67.5819215976011,11.2944953033815
"6249",2017-02-08,68.0740287387671,10.9749875075395
"6250",2017-02-09,71.0390401905673,10.7556383957362
"6251",2017-02-10,71.2334752846528,11.4547929231839
"6252",2017-02-11,71.9606174767601,11.2801152431712
"6253",2017-02-12,71.7209762076277,11.0854622022594
"6254",2017-02-13,71.8858798533418,12.2757901950978
"6255",2017-02-14,72.9572032830896,12.1935694883455
"6256",2017-02-15,72.1780770254211,11.768245068224
"6257",2017-02-16,73.4101279480698,12.3550034426936
"6258",2017-02-17,72.3695472550883,13.1804768219441
"6259",2017-02-18,74.6308453849842,14.2346078408328
"6260",2017-02-19,75.6628061171347,14.3440797799442
"6261",2017-02-20,74.8741562684428,13.6562554085774
"6262",2017-02-21,75.5391396169492,13.514662947586
"6263",2017-02-22,74.657122504918,11.4884269502176
"6264",2017-02-23,75.646842345914,9.88963768786414
"6265",2017-02-24,74.742400616731,8.72380932642822
"6266",2017-02-25,73.6197330503405,8.74366210902979
"6267",2017-02-26,72.9607418328317,9.06397592119835
"6268",2017-02-27,73.6309996760853,7.9891842625385
"6269",2017-02-28,73.8948196055279,8.53704887691717
"6270",2017-03-01,75.0991569113424,8.5741296265788
"6271",2017-03-02,75.8651602568758,9.68054642283415
"6272",2017-03-03,75.2138108104333,9.94814453523102
"6273",2017-03-04,74.1165735830906,10.5074065888967
"6274",2017-03-05,74.1358108078119,10.4943134149803
"6275",2017-03-06,75.6798473554944,10.6445084993034
"6276",2017-03-07,75.0643647847377,10.2119498469284
"6277",2017-03-08,75.7148855898191,10.4325907450077
"6278",2017-03-09,76.9617433821049,10.4222544601981
"6279",2017-03-10,78.0962487639863,10.3528824370744
"6280",2017-03-11,78.7725888289797,9.81887672012791
"6281",2017-03-12,78.094585026921,10.8909181953061
"6282",2017-03-13,76.3682756466714,12.1559374489724
"6283",2017-03-14,76.9812280710651,12.4796825254509
"6284",2017-03-15,77.6820812469746,12.7652472666488
"6285",2017-03-16,78.7200625111352,11.9699073178421
"6286",2017-03-17,79.9441958342141,11.9374706591978
"6287",2017-03-18,79.7067628909449,11.6592485250031
"6288",2017-03-19,78.7287876171799,11.5504845578279
"6289",2017-03-20,78.6043234471422,11.0767273840404
"6290",2017-03-21,78.6956262137542,10.1053559364523
"6291",2017-03-22,80.0860220190668,7.78593183631578
"6292",2017-03-23,79.7667585793995,7.9219390124622
"6293",2017-03-24,79.180714720336,6.98798396163859
"6294",2017-03-25,80.0950615059915,9.22984324536585
"6295",2017-03-26,79.8829993123451,10.1916239504462
"6296",2017-03-27,81.7885897837773,10.0865579424658
"6297",2017-03-28,80.6965899864919,10.0028258766668
"6298",2017-03-29,81.0042492888713,11.0990875823986
"6299",2017-03-30,80.8457783148681,10.6681926089831
"6300",2017-03-31,80.7840336159824,10.991891865327
"6301",2017-04-01,81.2387115800452,10.2570117987614
"6302",2017-04-02,82.0134598430836,10.9451844382957
"6303",2017-04-03,82.126697031194,11.6932248188299
"6304",2017-04-04,82.3354795095773,10.032483139592
"6305",2017-04-05,81.1198583209559,10.443749564575
"6306",2017-04-06,80.443184583987,10.3362552193017
"6307",2017-04-07,80.205940495193,11.3755941944024
"6308",2017-04-08,81.4276646203795,10.9706426492053
"6309",2017-04-09,82.7632419322419,10.4054906452617
"6310",2017-04-10,83.3748393489925,9.87507408792078
"6311",2017-04-11,82.2517512475306,8.87190047684028
"6312",2017-04-12,83.4096395184776,8.04444416459283
"6313",2017-04-13,83.3206410611155,8.79030761585313
"6314",2017-04-14,83.5335469737907,8.05159787311272
"6315",2017-04-15,83.2846015747916,8.15482599586835
"6316",2017-04-16,83.2169933083221,9.78284192695831
"6317",2017-04-17,83.3583773788437,11.0754496676531
"6318",2017-04-18,83.3037424781396,11.3071978821457
"6319",2017-04-19,83.6096530479387,9.67256529593932
"6320",2017-04-20,83.5096155058503,10.6491419123228
"6321",2017-04-21,84.8818763101214,11.4816442616963
"6322",2017-04-22,84.1034163569848,11.3246504606188
"6323",2017-04-23,83.5565647323031,12.6480230290954
"6324",2017-04-24,83.1706024750301,13.3496604653102
"6325",2017-04-25,82.0902977432435,13.6815928810573
"6326",2017-04-26,82.4589698191988,15.3592626144472
"6327",2017-04-27,82.2303112982134,15.514040375187
"6328",2017-04-28,81.7448349880118,14.6347773357415
"6329",2017-04-29,82.6871866654264,15.3720562559573
"6330",2017-04-30,82.8953806305994,14.4308554315804
"6331",2017-05-01,84.0845211880585,14.8329504108592
"6332",2017-05-02,86.1992461844468,14.1633809832096
"6333",2017-05-03,87.8470627511452,15.5773463165771
"6334",2017-05-04,87.9896898533358,16.9939858542288
"6335",2017-05-05,87.625123781973,17.1291360616124
"6336",2017-05-06,86.2341361768461,16.9741414552506
"6337",2017-05-07,86.3200098633927,16.7930130483503
"6338",2017-05-08,86.9504694523871,18.9116606805582
"6339",2017-05-09,87.2094574744802,17.2000174903943
"6340",2017-05-10,86.7791437121917,16.476184815343
"6341",2017-05-11,87.9810638071022,16.4870796753308
"6342",2017-05-12,88.4406905668866,17.4114774967691
"6343",2017-05-13,90.4378894869734,19.5764006585582
"6344",2017-05-14,91.8270817482037,19.1639361815938
"6345",2017-05-15,92.745587084477,18.3016439126631
"6346",2017-05-16,92.6066794099824,18.3675134356249
"6347",2017-05-17,92.7469068446439,19.4518774773808
"6348",2017-05-18,91.8733006063209,19.6100248333601
"6349",2017-05-19,91.9023923972779,20.6190943261989
"6350",2017-05-20,91.8144703336005,21.4272303293199
"6351",2017-05-21,91.5592966518013,21.6309767445917
"6352",2017-05-22,91.7254100293567,21.8818118712633
"6353",2017-05-23,92.8971279557887,21.9083763169884
"6354",2017-05-24,93.4436103044914,22.7509463424857
"6355",2017-05-25,94.5511678312025,22.3477737441884
"6356",2017-05-26,95.5055986437282,21.7549531130389
"6357",2017-05-27,94.6200088108375,21.3916005793558
"6358",2017-05-28,94.1998250981191,21.7701786239519
"6359",2017-05-29,95.2813282842333,20.7738645558644
"6360",2017-05-30,95.6100958564056,20.0992838028792
"6361",2017-05-31,94.2018606566539,20.3388564160984
"6362",2017-06-01,94.6059006979819,21.2004997082364
"6363",2017-06-02,93.3220314485722,21.5130115425705
"6364",2017-06-03,93.7662545141648,22.1030884459326
"6365",2017-06-04,93.3565220635579,23.1023552487595
"6366",2017-06-05,93.3985415346855,25.0273587193407
"6367",2017-06-06,93.9074183627589,23.8626577009713
"6368",2017-06-07,93.9717956943246,24.7275609355901
"6369",2017-06-08,92.540818300908,23.990010708588
"6370",2017-06-09,93.2601987008523,23.3341339110791
"6371",2017-06-10,93.8203466625947,23.9840775237516
"6372",2017-06-11,93.5633243879062,24.9668521648723
"6373",2017-06-12,93.2252126411809,23.9784501191794
"6374",2017-06-13,94.278880987231,24.4499639851376
"6375",2017-06-14,96.067490272295,24.4721369186266
"6376",2017-06-15,95.0878656532802,24.9344379063311
"6377",2017-06-16,94.7752175990162,26.0682625335566
"6378",2017-06-17,94.530837573715,25.9921193942754
"6379",2017-06-18,94.1619348177892,25.6767692430685
"6380",2017-06-19,93.6766309854767,25.1130761270031
"6381",2017-06-20,95.4594084081953,24.1637427688275
"6382",2017-06-21,96.8289341347702,23.5211755150106
"6383",2017-06-22,97.4961686176289,22.4270428871493
"6384",2017-06-23,98.4474857556805,23.044295713793
"6385",2017-06-24,98.5158856255617,24.3871563735656
"6386",2017-06-25,98.7372728403777,24.386989645323
"6387",2017-06-26,99.9716696938322,25.8657355218945
"6388",2017-06-27,98.5107882075872,27.1822900542476
"6389",2017-06-28,98.0611801357059,27.6202830970856
"6390",2017-06-29,97.637927120375,27.0482541387666
"6391",2017-06-30,94.9100800463182,28.014818418753
"6392",2017-07-01,97.0438664638725,28.6853757537581
"6393",2017-07-02,97.9290615605985,28.7807568467428
"6394",2017-07-03,98.1634354115799,30.8699957512831
"6395",2017-07-04,96.7480619377336,31.9547127502021
"6396",2017-07-05,97.2375005531077,33.7874480954444
"6397",2017-07-06,96.5232370965486,35.5862705343224
"6398",2017-07-07,96.509403104651,35.5238328296538
"6399",2017-07-08,97.618572609932,34.7531804989275
"6400",2017-07-09,97.6789915346233,35.6129811305375
"6401",2017-07-10,97.2243435484876,35.7316968768175
"6402",2017-07-11,94.9486934311748,35.2301072210825
"6403",2017-07-12,94.8966735078442,34.5508948611279
"6404",2017-07-13,96.0728731515213,34.5121836382501
"6405",2017-07-14,96.562674907819,34.6685636945634
"6406",2017-07-15,97.6995892019262,34.9926256155727
"6407",2017-07-16,96.482848556631,33.5240707532739
"6408",2017-07-17,95.236440664635,34.501837442676
"6409",2017-07-18,95.50069104468,33.0127007070565
"6410",2017-07-19,95.3663532703403,31.8077480092369
"6411",2017-07-20,94.6439080186815,31.4811062505109
"6412",2017-07-21,96.642226202962,31.8012757025549
"6413",2017-07-22,96.6210180918978,31.629332731364
"6414",2017-07-23,95.4165892870501,32.0424625361836
"6415",2017-07-24,95.1500264702258,30.4508079007919
"6416",2017-07-25,93.9563277316227,30.9092756541843
"6417",2017-07-26,93.1800778813692,31.7458731328462
"6418",2017-07-27,93.2238604414465,29.5098573819105
"6419",2017-07-28,93.7418827527363,28.6537768718947
"6420",2017-07-29,93.4426326531911,27.603057432671
"6421",2017-07-30,94.9888594439554,28.0752688809671
"6422",2017-07-31,95.8932346410901,28.0352307373672
"6423",2017-08-01,94.8957542628961,27.6005717250218
"6424",2017-08-02,94.2440271334233,27.0586000441515
"6425",2017-08-03,94.3028094407238,27.0633076390078
"6426",2017-08-04,92.5846149932811,26.8861363247552
"6427",2017-08-05,91.9652842690216,28.3828751942069
"6428",2017-08-06,91.7961693546825,30.2622243132398
"6429",2017-08-07,92.1831014353372,28.8982911887055
"6430",2017-08-08,93.1986869092033,28.31658071467
"6431",2017-08-09,93.1702213711709,27.1018399718174
"6432",2017-08-10,94.109949139662,26.895171039033
"6433",2017-08-11,93.1734924946622,27.8069372392008
"6434",2017-08-12,94.4939549153016,28.7156814631627
"6435",2017-08-13,95.5366672737059,29.2291505725083
"6436",2017-08-14,96.1504989974763,28.4323401737409
"6437",2017-08-15,97.1068113717901,27.9384704142573
"6438",2017-08-16,95.9516079627104,27.0032108738236
"6439",2017-08-17,95.5637586067884,28.6587781792648
"6440",2017-08-18,96.331524515885,29.130266126759
"6441",2017-08-19,95.6400989349063,28.9943371991105
"6442",2017-08-20,95.8578908854381,29.9587485503619
"6443",2017-08-21,96.2283702647022,28.8093124575318
"6444",2017-08-22,96.614061085653,29.3244772496484
"6445",2017-08-23,97.7830120101372,29.2650337147453
